310	240
321	240
311	240
321	240
321	240
321	240
311	240
311	240
321	240
321	240
311	240
311	240
311	240
311	240
311	240
311	240
311	240
321	240
331	240
310	240
307	240
307	240
328	240
313	240
328	240
328	240
328	240
328	240
328	240
328	240
328	240
328	240
328	240
328	240
328	240
308	240
329	240
328	240
307	240
329	240
310	240
331	240
310	240
311	240
334	240
311	240
311	240
311	240
311	240
311	240
311	240
311	240
310	240
310	240
310	240
310	240
310	240
311	240
311	240
331	240
313	240
334	240
336	240
317	240
337	240
337	240
338	240
337	240
338	240
338	240
338	240
338	240
337	240
338	240
338	240
337	240
338	240
337	240
338	240
337	240
338	240
338	240
317	240
315	240
314	240
333	240
331	240
313	240
313	240
313	240
335	240
335	240
335	240
335	240
335	240
335	240
335	240
313	240
335	240
335	240
335	240
335	240
335	240
323	240
311	240
329	240
316	240
328	240
304	240
304	240
326	240
326	240
326	240
326	240
326	240
326	240
326	240
326	240
326	240
326	240
326	240
326	240
326	240
326	240
326	240
306	240
328	240
310	240
329	240
310	240
329	240
329	240
329	240
329	240
329	240
329	240
329	240
329	240
329	240
329	240
329	240
329	240
329	240
329	240
331	240
311	240
334	240
334	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
317	240
336	240
333	240
331	240
333	240
333	240
333	240
333	240
333	240
333	240
333	240
331	240
333	240
333	240
333	240
333	240
333	240
333	240
333	240
313	240
310	240
329	240
308	240
328	240
306	240
306	240
306	240
306	240
306	240
306	240
306	240
306	240
306	240
306	240
306	240
306	240
306	240
306	240
306	240
306	240
326	240
307	240
332	240
311	240
331	240
334	240
311	240
311	240
311	240
311	240
311	240
311	240
311	240
311	240
330	240
330	240
311	240
330	240
311	240
311	240
331	240
331	240
314	240
317	240
317	240
342	240
340	240
319	240
319	240
319	240
319	240
340	240
319	240
319	240
340	240
340	240
319	240
340	240
319	240
319	240
319	240
340	240
340	240
340	240
340	240
340	240
340	240
340	240
333	240
319	240
337	240
336	240
336	240
314	240
334	240
334	240
334	240
314	240
334	240
314	240
314	240
314	240
328	240
328	240
328	240
328	240
328	240
334	240
313	240
311	240
329	240
332	240
329	240
307	240
307	240
307	240
307	240
307	240
328	240
307	240
307	240
328	240
307	240
307	240
328	240
307	240
307	240
328	240
328	240
308	240
332	240
331	240
311	240
311	240
311	240
334	240
334	240
334	240
311	240
311	240
311	240
311	240
311	240
311	240
311	240
311	240
311	240
334	240
323	240
315	240
314	240
337	240
317	240
336	240
336	240
336	240
336	240
336	240
336	240
336	240
336	240
336	240
336	240
336	240
336	240
336	240
336	240
317	240
314	240
314	240
335	240
310	240
310	240
310	240
310	240
310	240
310	240
310	240
310	240
310	240
329	240
332	240
332	240
329	240
332	240
332	240
332	240
332	240
329	240
332	240
329	240
326	240
309	240
325	240
307	240
325	240
325	240
325	240
325	240
325	240
325	240
325	240
327	240
327	240
327	240
327	240
304	240
329	240
307	240
308	240
332	240
310	240
310	240
