-7	240
-7	240
-7	240
-7	240
3	240
3	240
3	240
3	240
3	240
3	240
3	240
-13	240
-13	240
-18	240
3	240
2	240
-20	240
-1	240
-17	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-1	240
-21	240
-18	240
-9	240
-15	240
-18	240
3	240
0	240
-9	240
-7	240
-15	240
-7	240
-15	240
-7	240
-15	240
-15	240
-15	240
-15	240
-3	240
-3	240
-3	240
-7	240
-3	240
-3	240
-3	240
-3	240
-3	240
-3	240
5	240
1	240
5	240
5	240
9	240
9	240
7	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
12	240
10	240
7	240
5	240
1	240
8	240
6	240
-3	240
5	240
-3	240
-3	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
-3	240
-3	240
-3	240
-3	240
5	240
4	240
-3	240
-18	240
-15	240
0	240
0	240
-12	240
0	240
-21	240
-18	240
-18	240
-18	240
-18	240
-21	240
0	240
0	240
0	240
0	240
0	240
0	240
0	240
0	240
0	240
0	240
0	240
0	240
0	240
0	240
-18	240
0	240
-18	240
-7	240
4	240
-3	240
-3	240
-3	240
-3	240
-3	240
-3	240
-3	240
2	240
-3	240
-3	240
-3	240
-3	240
-3	240
-3	240
-3	240
-3	240
-3	240
-3	240
-3	240
8	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
5	240
6	240
4	240
4	240
-17	240
-17	240
-17	240
-17	240
4	240
4	240
4	240
4	240
4	240
4	240
4	240
4	240
-3	240
-3	240
-3	240
4	240
4	240
-7	240
0	240
1	240
-21	240
-18	240
0	240
-4	240
-4	240
-2	240
-4	240
-4	240
-4	240
-9	240
-9	240
-18	240
-9	240
-9	240
-9	240
-9	240
-9	240
-9	240
-18	240
-18	240
-20	240
0	240
1	240
1	240
0	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
-7	240
4	240
-3	240
8	240
5	240
5	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
9	240
5	240
6	240
6	240
-3	240
4	240
2	240
2	240
2	240
2	240
-12	240
-12	240
-12	240
2	240
2	240
2	240
-12	240
2	240
2	240
2	240
2	240
2	240
2	240
2	240
2	240
-12	240
1	240
-9	240
0	240
-6	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-24	240
-1	240
-9	240
0	240
-9	240
1	240
-12	240
-12	240
-12	240
2	240
2	240
2	240
2	240
2	240
2	240
2	240
2	240
2	240
-12	240
-12	240
-12	240
-12	240
-12	240
-12	240
-12	240
-12	240
2	240
4	240
5	240
5	240
7	240
10	240
10	240
10	240
10	240
10	240
10	240
10	240
10	240
10	240
10	240
10	240
10	240
10	240
10	240
10	240
10	240
10	240
10	240
7	240
7	240
7	240
6	240
1	240
2	240
-3	240
2	240
-12	240
-12	240
-5	240
-5	240
-5	240
-5	240
-5	240
-5	240
-5	240
-5	240
-5	240
-12	240
-12	240
2	240
2	240
2	240
-16	240
0	240
-6	240
-12	240
-1	240
-5	240
-5	240
-5	240
-5	240
-5	240
-5	240
-12	240
-5	240
-5	240
-5	240
-5	240
-5	240
-5	240
-5	240
-5	240
-10	240
-10	240
-12	240
-9	240
0	240
-7	240
4	240
4	240
4	240
4	240
4	240
4	240
4	240
4	240
4	240
4	240
4	240
4	240
4	240
4	240
