279	240
299	240
299	240
299	240
299	240
299	240
279	240
273	240
273	240
270	240
270	240
270	240
270	240
270	240
270	240
270	240
270	240
270	240
270	240
270	240
270	240
270	240
270	240
270	240
270	240
270	240
300	240
273	240
275	240
299	240
301	240
301	240
275	240
301	240
302	240
302	240
301	240
301	240
301	240
301	240
301	240
301	240
301	240
302	240
302	240
302	240
302	240
283	240
287	240
281	240
283	240
306	240
306	240
306	240
306	240
306	240
306	240
281	240
281	240
303	240
281	240
281	240
303	240
283	240
306	240
306	240
306	240
281	240
283	240
280	240
279	240
276	240
283	240
283	240
303	240
303	240
303	240
303	240
303	240
303	240
300	240
300	240
300	240
300	240
303	240
300	240
303	240
303	240
303	240
302	240
273	240
273	240
273	240
273	240
273	240
273	240
273	240
273	240
273	240
273	240
273	240
273	240
273	240
273	240
273	240
273	240
273	240
275	240
276	240
276	240
275	240
303	240
302	240
300	240
302	240
300	240
302	240
302	240
305	240
305	240
305	240
305	240
305	240
302	240
302	240
305	240
302	240
302	240
279	240
304	240
284	240
283	240
285	240
308	240
285	240
308	240
308	240
285	240
285	240
285	240
285	240
308	240
308	240
308	240
308	240
308	240
308	240
308	240
285	240
285	240
306	240
282	240
279	240
303	240
303	240
300	240
300	240
300	240
300	240
300	240
300	240
300	240
300	240
300	240
300	240
300	240
300	240
300	240
300	240
300	240
303	240
303	240
302	240
301	240
301	240
273	240
270	240
270	240
270	240
302	240
302	240
302	240
302	240
273	240
302	240
302	240
302	240
273	240
302	240
302	240
302	240
302	240
276	240
276	240
273	240
273	240
278	240
302	240
283	240
303	240
300	240
303	240
300	240
279	240
279	240
303	240
303	240
303	240
303	240
303	240
303	240
279	240
279	240
279	240
279	240
302	240
302	240
282	240
283	240
285	240
306	240
306	240
306	240
309	240
309	240
309	240
309	240
309	240
285	240
287	240
287	240
285	240
285	240
306	240
306	240
309	240
306	240
297	240
285	240
281	240
305	240
302	240
300	240
300	240
300	240
303	240
303	240
283	240
300	240
300	240
300	240
300	240
300	240
300	240
300	240
300	240
300	240
283	240
283	240
303	240
303	240
302	240
279	240
273	240
273	240
303	240
277	240
273	240
273	240
273	240
273	240
303	240
273	240
303	240
303	240
273	240
303	240
273	240
273	240
273	240
273	240
273	240
273	240
276	240
275	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
303	240
302	240
282	240
306	240
306	240
285	240
306	240
306	240
283	240
283	240
283	240
283	240
306	240
306	240
306	240
306	240
285	240
306	240
306	240
285	240
285	240
285	240
306	240
292	240
282	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
302	240
301	240
301	240
275	240
275	240
275	240
275	240
275	240
275	240
279	240
303	240
273	240
274	240
275	240
301	240
301	240
301	240
301	240
301	240
301	240
301	240
301	240
301	240
301	240
301	240
301	240
301	240
301	240
301	240
301	240
301	240
274	240
273	240
273	240
273	240
276	240
276	240
303	240
