-55	240
-55	240
-55	240
-55	240
-55	240
-55	240
-44	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-40	240
-41	240
-43	240
-60	240
-62	240
-60	240
-37	240
-37	240
-37	240
-58	240
-58	240
-58	240
-58	240
-58	240
-58	240
-58	240
-58	240
-58	240
-58	240
-37	240
-35	240
-35	240
-36	240
-35	240
-34	240
-32	240
-31	240
-28	240
-27	240
-28	240
-28	240
-28	240
-28	240
-28	240
-28	240
-28	240
-28	240
-28	240
-28	240
-28	240
-28	240
-28	240
-28	240
-30	240
-30	240
-31	240
-31	240
-33	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-36	240
-35	240
-48	240
-58	240
-51	240
-39	240
-37	240
-51	240
-37	240
-37	240
-37	240
-37	240
-37	240
-37	240
-37	240
-37	240
-37	240
-37	240
-37	240
-37	240
-37	240
-37	240
-37	240
-51	240
-35	240
-36	240
-35	240
-32	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-31	240
-27	240
-29	240
-27	240
-26	240
-33	240
-23	240
-23	240
-23	240
-23	240
-23	240
-23	240
-23	240
-23	240
-23	240
-23	240
-23	240
-23	240
-23	240
-23	240
-23	240
-23	240
-23	240
-44	240
-24	240
-26	240
-33	240
-49	240
-51	240
-27	240
-30	240
-28	240
-30	240
-30	240
-30	240
-30	240
-30	240
-30	240
-30	240
-30	240
-30	240
-30	240
-30	240
-30	240
-48	240
-28	240
-28	240
-31	240
-31	240
-31	240
-34	240
-34	240
-35	240
-35	240
-36	240
-36	240
-36	240
-36	240
-36	240
-36	240
-36	240
-36	240
-36	240
-36	240
-36	240
-36	240
-36	240
-36	240
-36	240
-36	240
-36	240
-48	240
-36	240
-36	240
-36	240
-48	240
-35	240
-36	240
-36	240
-43	240
-33	240
-31	240
-41	240
-51	240
-51	240
-29	240
-51	240
-51	240
-51	240
-29	240
-51	240
-51	240
-51	240
-51	240
-51	240
-51	240
-51	240
-51	240
-51	240
-51	240
-53	240
-51	240
-28	240
-29	240
-27	240
-27	240
-36	240
-27	240
-27	240
-27	240
-27	240
-27	240
-47	240
-27	240
-27	240
-47	240
-27	240
-27	240
-27	240
-27	240
-27	240
-47	240
-47	240
-47	240
-36	240
-46	240
-36	240
-36	240
-49	240
-29	240
-28	240
-31	240
-41	240
-31	240
-36	240
-32	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-36	240
-36	240
-56	240
-36	240
-60	240
-40	240
-40	240
-60	240
-60	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-40	240
-37	240
-58	240
-36	240
-35	240
-35	240
-36	240
-34	240
-52	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-34	240
-33	240
-31	240
-51	240
-41	240
-27	240
-29	240
-28	240
-36	240
-36	240
-36	240
-30	240
-30	240
-30	240
-30	240
-30	240
-30	240
-30	240
-28	240
-30	240
-28	240
-30	240
-30	240
-30	240
-30	240
-30	240
-30	240
-27	240
-27	240
-27	240
-27	240
-49	240
-49	240
-49	240
-27	240
-29	240
-41	240
-51	240
-33	240
-34	240
-34	240
-34	240
-36	240
-34	240
-48	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-48	240
-35	240
-35	240
-48	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-35	240
-36	240
-48	240
-58	240
-62	240
-40	240
-61	240
-41	240
-61	240
-61	240
-53	240
-39	240
-39	240
-60	240
-47	240
-48	240
-35	240
-48	240
-34	240
-34	240
-33	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-54	240
-33	240
-31	240
-51	240
